patch_id,original_image_id,interaction_category,semantic_category,interaction_bbox
2219,1550280037,trigger,box,"[79, 80, 389, 272]"
2220,1550280037,grip,box,"[78, 79, 389, 273]"
2221,1550280037,touch (reachable),box,"[78, 79, 389, 273]"
2222,1550280037,collide,box,"[78, 79, 389, 273]"
2223,1550280037,trigger,Rocket model,"[483, 91, 13, 94]"
2224,1550280037,grip,Rocket model,"[484, 92, 11, 93]"
2225,1550280037,touch (reachable),Rocket model,"[484, 92, 11, 93]"
2226,1550280037,collide,Rocket model,"[483, 91, 13, 94]"
2227,1550280037,trigger,Rocket model,"[512, 80, 13, 92]"
2228,1550280037,grip,Rocket model,"[512, 80, 13, 92]"
2229,1550280037,touch (reachable),Rocket model,"[512, 80, 13, 92]"
2230,1550280037,collide,Rocket model,"[512, 80, 13, 92]"
2231,1550280037,trigger,Rocket model,"[534, 72, 14, 87]"
2232,1550280037,grip,Rocket model,"[534, 72, 14, 87]"
2233,1550280037,touch (reachable),Rocket model,"[534, 72, 14, 87]"
2234,1550280037,collide,Rocket model,"[534, 72, 14, 87]"
2235,1550280038,trigger,gun,"[449, 318, 146, 48]"
2236,1550280038,grip,gun,"[449, 318, 147, 48]"
2237,1550280038,touch (reachable),gun,"[449, 318, 147, 48]"
2238,1550280038,collide,gun,"[449, 318, 146, 48]"
2239,1550280038,trigger,gun,"[428, 258, 137, 48]"
2240,1550280038,grip,gun,"[428, 258, 138, 48]"
2241,1550280038,touch (reachable),gun,"[428, 258, 138, 48]"
2242,1550280038,collide,gun,"[428, 258, 138, 48]"
2243,1550280038,trigger,gun,"[412, 206, 123, 51]"
2244,1550280038,grip,gun,"[412, 206, 123, 51]"
2245,1550280038,touch (reachable),gun,"[412, 206, 124, 51]"
2246,1550280038,collide,gun,"[412, 206, 123, 51]"
2247,1550280039,trigger,ball,"[430, 384, 37, 35]"
2248,1550280039,grip,ball,"[430, 384, 37, 35]"
2249,1550280039,touch (reachable),ball,"[430, 384, 37, 35]"
2250,1550280039,collide,ball,"[430, 384, 37, 35]"
2251,1550280039,trigger,button,"[569, 110, 37, 31]"
2252,1550280039,grip,button,"[569, 110, 37, 32]"
2253,1550280039,touch (reachable),button,"[569, 110, 37, 32]"
2254,1550280039,collide,button,"[569, 110, 37, 32]"
2255,1550280040,touch (reachable),button,"[501, 130, 27, 19]"
2256,1550280040,trigger,magic wand,"[489, 307, 149, 164]"
2257,1550280040,grip,magic wand,"[489, 307, 149, 164]"
2258,1550280040,touch (reachable),magic wand,"[489, 307, 149, 164]"
2259,1550280040,collide,magic wand,"[489, 307, 149, 164]"
2260,1550280040,trigger,magic wand,"[458, 286, 148, 149]"
2261,1550280040,touch (reachable),magic wand,"[458, 286, 148, 149]"
2262,1550280040,collide,magic wand,"[458, 286, 148, 149]"
2263,1550280040,grip,magic wand,"[458, 286, 148, 149]"
2264,1550280040,trigger,magic wand,"[427, 266, 147, 135]"
2265,1550280040,grip,magic wand,"[427, 266, 147, 135]"
2266,1550280040,touch (reachable),magic wand,"[427, 266, 147, 135]"
2267,1550280040,collide,magic wand,"[427, 266, 147, 135]"
2268,1550280040,trigger,magic wand,"[401, 246, 148, 128]"
2269,1550280040,grip,magic wand,"[401, 246, 148, 128]"
2270,1550280040,touch (reachable),magic wand,"[401, 246, 148, 128]"
2271,1550280040,collide,magic wand,"[401, 246, 148, 128]"
2272,1550280040,trigger,magic wand,"[375, 227, 147, 117]"
2273,1550280040,grip,magic wand,"[375, 227, 147, 117]"
2274,1550280040,touch (reachable),magic wand,"[375, 227, 147, 117]"
2275,1550280040,collide,magic wand,"[375, 227, 147, 117]"
2280,1550280040,trigger,magic wand,"[338, 191, 139, 99]"
2281,1550280040,grip,magic wand,"[338, 191, 138, 99]"
2282,1550280040,touch (reachable),magic wand,"[338, 191, 139, 99]"
2283,1550280040,collide,magic wand,"[338, 191, 139, 99]"
2284,1550280040,trigger,magic wand,"[314, 171, 142, 96]"
2285,1550280040,grip,magic wand,"[314, 171, 142, 96]"
2286,1550280040,touch (reachable),magic wand,"[314, 171, 142, 96]"
2287,1550280040,collide,magic wand,"[314, 171, 142, 96]"
2288,1550280041,trigger,bottle,"[410, 179, 215, 266]"
2289,1550280041,grip,bottle,"[410, 178, 215, 267]"
2290,1550280041,touch (reachable),bottle,"[410, 178, 215, 267]"
2291,1550280041,collide,bottle,"[410, 178, 215, 267]"
2292,1550280042,trigger,book,"[108, 285, 247, 190]"
2293,1550280042,grip,book,"[108, 284, 248, 192]"
2294,1550280042,touch (reachable),book,"[108, 284, 248, 192]"
2295,1550280042,collide,book,"[108, 284, 248, 192]"
2296,1550280042,trigger,Photo,"[467, 109, 134, 207]"
2297,1550280042,grip,Photo,"[467, 109, 134, 207]"
2298,1550280042,touch (reachable),Photo,"[467, 109, 134, 207]"
2299,1550280042,collide,Photo,"[467, 109, 134, 207]"
2300,1550280043,trigger,plate,"[412, 170, 155, 137]"
2301,1550280043,grip,plate,"[412, 170, 155, 138]"
2302,1550280043,touch (reachable),plate,"[412, 170, 155, 137]"
2303,1550280043,collide,plate,"[412, 170, 155, 137]"
2304,1550280044,trigger,laptop,"[121, 29, 608, 407]"
2305,1550280044,grip,laptop,"[121, 29, 608, 407]"
2306,1550280044,touch (reachable),laptop,"[120, 29, 609, 407]"
2307,1550280044,collide,laptop,"[121, 29, 608, 407]"
2308,1550280045,trigger,candle,"[291, 90, 146, 238]"
2309,1550280045,grip,candle,"[291, 90, 146, 238]"
2310,1550280045,touch (reachable),candle,"[291, 68, 146, 260]"
2311,1550280045,collide,candle,"[291, 68, 146, 260]"
2312,1550280045,trigger,candle,"[471, 4, 170, 340]"
2313,1550280045,grip,candle,"[470, 0, 173, 344]"
2314,1550280045,touch (reachable),candle,"[470, 4, 172, 340]"
2315,1550280045,collide,candle,"[470, 0, 173, 344]"
2316,1550280046,trigger,chinaware,"[452, 172, 186, 200]"
2317,1550280046,grip,chinaware,"[451, 172, 187, 201]"
2318,1550280046,touch (reachable),chinaware,"[452, 172, 186, 200]"
2319,1550280046,collide,chinaware,"[451, 172, 187, 201]"
2320,1550280046,trigger,chinaware,"[227, 48, 167, 278]"
2321,1550280046,grip,chinaware,"[227, 47, 167, 280]"
2322,1550280046,touch (reachable),chinaware,"[227, 47, 167, 280]"
2323,1550280046,collide,chinaware,"[227, 47, 167, 280]"
2324,1550280047,trigger,Photo,"[189, 6, 373, 393]"
2325,1550280047,grip,Photo,"[189, 6, 373, 393]"
2326,1550280047,touch (reachable),Photo,"[189, 6, 373, 393]"
2327,1550280047,collide,Photo,"[189, 6, 373, 393]"
2328,1550280048,trigger,chinaware,"[344, 161, 92, 181]"
2329,1550280048,trigger,chinaware,"[462, 114, 119, 182]"
2330,1550280048,grip,chinaware,"[344, 161, 92, 181]"
2331,1550280048,touch (reachable),chinaware,"[344, 161, 92, 181]"
2332,1550280048,collide,chinaware,"[344, 161, 92, 181]"
2333,1550280048,grip,chinaware,"[462, 114, 119, 182]"
2334,1550280048,touch (reachable),chinaware,"[462, 114, 119, 182]"
2335,1550280048,collide,chinaware,"[462, 114, 119, 181]"
2336,1550280049,trigger,Photo,"[463, 78, 208, 223]"
2337,1550280049,grip,Photo,"[463, 78, 208, 223]"
2338,1550280049,touch (reachable),Photo,"[463, 78, 208, 223]"
2339,1550280049,collide,Photo,"[463, 78, 208, 223]"
2340,1550280049,trigger,book,"[256, 166, 158, 42]"
2341,1550280049,grip,book,"[256, 166, 158, 42]"
2342,1550280049,touch (reachable),book,"[256, 166, 158, 42]"
2343,1550280049,collide,book,"[256, 166, 158, 42]"
2344,1550280050,trigger,building block,"[456, 175, 55, 53]"
2345,1550280050,grip,building block,"[456, 175, 55, 52]"
2346,1550280050,touch (reachable),building block,"[456, 175, 53, 50]"
2347,1550280050,collide,building block,"[456, 175, 55, 52]"
2348,1550280051,trigger,box,"[158, 62, 629, 460]"
2349,1550280051,grip,box,"[158, 62, 630, 460]"
2350,1550280052,trigger,pen,"[397, 349, 89, 29]"
2351,1550280052,grip,pen,"[397, 349, 89, 29]"
2352,1550280052,touch (reachable),pen,"[397, 349, 89, 30]"
2353,1550280052,collide,pen,"[397, 349, 89, 29]"
2356,1550280052,trigger,pen,"[368, 325, 129, 30]"
2357,1550280052,grip,pen,"[368, 325, 129, 32]"
2358,1550280052,touch (reachable),pen,"[368, 325, 129, 32]"
2359,1550280052,collide,pen,"[368, 325, 129, 32]"
2360,1550280053,trigger,Toy cars,"[299, 207, 91, 107]"
2361,1550280053,grip,Toy cars,"[299, 207, 91, 107]"
2362,1550280053,touch (reachable),Toy cars,"[299, 207, 91, 107]"
2363,1550280053,collide,Toy cars,"[299, 207, 91, 107]"
2364,1550280053,trigger,ball,"[515, 207, 45, 38]"
2365,1550280053,grip,ball,"[515, 207, 45, 38]"
2366,1550280053,touch (reachable),ball,"[515, 207, 45, 38]"
2367,1550280053,collide,ball,"[515, 207, 44, 38]"
2368,1550280053,trigger,gun,"[429, 75, 81, 124]"
2369,1550280053,grip,gun,"[429, 80, 81, 118]"
2370,1550280053,touch (reachable),gun,"[429, 77, 81, 121]"
2371,1550280053,collide,gun,"[429, 81, 81, 117]"
2372,1550280053,trigger,gun,"[488, 50, 82, 118]"
2373,1550280053,grip,gun,"[488, 50, 82, 118]"
2374,1550280053,touch (reachable),gun,"[488, 50, 82, 118]"
2375,1550280053,collide,gun,"[488, 50, 82, 118]"
2376,1550280053,trigger,gun,"[543, 22, 83, 114]"
2377,1550280053,grip,gun,"[543, 22, 83, 113]"
2378,1550280053,touch (reachable),gun,"[543, 22, 83, 113]"
2379,1550280053,collide,gun,"[543, 22, 83, 113]"
2381,1550280054,trigger,magic wand,"[479, 238, 262, 115]"
2382,1550280054,grip,magic wand,"[480, 238, 261, 114]"
2383,1550280054,touch (reachable),magic wand,"[479, 238, 262, 115]"
2384,1550280054,collide,magic wand,"[479, 238, 262, 115]"
2385,1550280055,trigger,building block,"[248, 219, 433, 226]"
2386,1550280055,grip,building block,"[234, 219, 444, 223]"
2387,1550280055,touch (reachable),building block,"[226, 219, 454, 226]"
2388,1550280055,collide,building block,"[251, 219, 430, 225]"
2389,1561560001,grip,magic wand,"[349, 249, 220, 145]"
2390,1561560001,trigger,magic wand,"[349, 249, 220, 145]"
2391,1561560001,grip,candle,"[768, 385, 192, 129]"
2392,1561560001,trigger,candle,"[768, 385, 192, 129]"
2393,1561560002,grip,card,"[321, 368, 301, 113]"
2394,1561560002,trigger,card,"[321, 367, 301, 114]"
2395,1561560002,grip,card,"[628, 385, 171, 118]"
2396,1561560002,trigger,card,"[628, 385, 172, 118]"
2397,1561560003,touch (reachable),phonograph,"[265, 74, 316, 463]"
2398,1561560003,play,phonograph,"[265, 74, 316, 463]"
2399,1561560004,trigger,record,"[471, 153, 108, 134]"
2400,1561560004,trigger,record,"[577, 162, 115, 132]"
2401,1561560004,grip,record,"[471, 153, 108, 134]"
2402,1561560004,grip,record,"[577, 162, 115, 132]"
2403,1561560005,touch (reachable),candle,"[450, 224, 29, 85]"
2404,1561560005,touch (reachable),dice,"[497, 267, 75, 71]"
2405,1561560005,touch (reachable),dice,"[576, 269, 70, 62]"
2406,1561560005,trigger,candle,"[450, 224, 29, 85]"
2407,1561560005,trigger,dice,"[497, 267, 75, 71]"
2408,1561560005,trigger,dice,"[576, 269, 70, 62]"
2409,1561560005,grip,candle,"[450, 225, 29, 84]"
2410,1561560005,grip,dice,"[497, 268, 75, 70]"
2411,1561560005,grip,dice,"[576, 269, 70, 62]"
2412,1561560005,grip,card,"[398, 353, 198, 113]"
2413,1561560005,grip,card,"[230, 285, 166, 75]"
2414,1561560005,grip,card,"[280, 303, 157, 76]"
2415,1561560005,grip,card,"[235, 339, 212, 126]"
2416,1561560005,grip,card,"[418, 316, 80, 72]"
2417,1561560005,trigger,card,"[398, 354, 197, 112]"
2418,1561560005,trigger,card,"[230, 286, 166, 74]"
2419,1561560005,trigger,card,"[280, 304, 157, 75]"
2420,1561560005,trigger,card,"[235, 340, 212, 125]"
2421,1561560005,trigger,card,"[419, 317, 79, 71]"
2422,1561560006,grip,doll,"[349, 223, 289, 96]"
2423,1561560006,touch (reachable),doll,"[349, 223, 289, 96]"
2424,1561560006,trigger,doll,"[349, 224, 289, 95]"
2425,1561560007,touch (reachable),egg,"[182, 306, 186, 177]"
2426,1561560007,touch (reachable),wine,"[397, 173, 104, 169]"
2427,1561560007,touch (reachable),candle,"[805, 151, 76, 166]"
2428,1561560007,grip,wine,"[397, 173, 104, 169]"
2429,1561560007,grip,candle,"[805, 151, 76, 166]"
2430,1561560007,grip,egg,"[182, 306, 186, 177]"
2431,1561560007,trigger,egg,"[182, 306, 186, 177]"
2432,1561560007,trigger,wine,"[397, 173, 104, 169]"
2433,1561560007,trigger,candle,"[805, 151, 76, 166]"
2434,1561560008,touch (reachable),Chicken nuggets,"[298, 261, 311, 217]"
2435,1561560008,trigger,Chicken nuggets,"[298, 261, 311, 217]"
2436,1561560008,grip,Chicken nuggets,"[298, 261, 311, 217]"
2437,1561560009,grip,milk,"[377, 82, 242, 435]"
2438,1561560009,trigger,milk,"[377, 82, 242, 435]"
2439,1561560009,touch (reachable),milk,"[377, 82, 242, 435]"
2440,1561560010,trigger,doll,"[363, 305, 109, 152]"
2441,1561560010,trigger,doll,"[496, 358, 120, 119]"
2442,1561560010,grip,doll,"[362, 305, 110, 152]"
2443,1561560010,grip,doll,"[496, 358, 120, 119]"
2444,1561560010,touch (reachable),doll,"[496, 358, 120, 119]"
2445,1561560010,touch (reachable),doll,"[362, 305, 110, 152]"
2446,1561560011,trigger,doll,"[297, 259, 125, 99]"
2447,1561560011,trigger,doll,"[461, 248, 77, 106]"
2448,1561560011,grip,doll,"[297, 259, 125, 99]"
2449,1561560011,grip,doll,"[461, 248, 77, 106]"
2450,1561560011,touch (reachable),doll,"[297, 259, 125, 99]"
2451,1561560011,touch (reachable),doll,"[461, 248, 77, 106]"
2452,1561560012,trigger,doll,"[431, 270, 65, 98]"
2453,1561560012,trigger,dice,"[528, 299, 106, 84]"
2454,1561560012,trigger,doll,"[549, 326, 49, 56]"
2455,1561560012,grip,doll,"[431, 270, 65, 98]"
2456,1561560012,grip,doll,"[549, 326, 49, 56]"
2457,1561560012,touch (reachable),doll,"[549, 326, 49, 56]"
2458,1561560012,grip,dice,"[528, 299, 106, 84]"
2459,1561560012,touch (reachable),dice,"[528, 299, 106, 84]"
2460,1561560012,touch (reachable),doll,"[431, 270, 65, 98]"
2464,1561560013,touch (reachable),doll,"[591, 53, 120, 89]"
2465,1561560013,trigger,ball,"[351, 102, 53, 27]"
2466,1561560013,trigger,doll,"[591, 53, 120, 89]"
2467,1561560013,grip,ball,"[351, 102, 53, 27]"
2468,1561560013,grip,doll,"[591, 53, 120, 89]"
2469,1561560014,trigger,ball,"[395, 370, 115, 123]"
2470,1561560014,trigger,ball,"[566, 349, 97, 72]"
2471,1561560014,grip,ball,"[395, 370, 115, 123]"
2472,1561560014,grip,ball,"[566, 349, 97, 72]"
2473,1561560014,touch (reachable),ball,"[395, 370, 115, 123]"
2474,1561560014,touch (reachable),ball,"[566, 349, 97, 72]"
2475,1561560014,trigger,card,"[27, 414, 287, 126]"
2476,1561560014,grip,card,"[27, 414, 287, 126]"
2477,1561560014,touch (reachable),doll,"[620, 36, 340, 427]"
2478,1561560014,trigger,doll,"[620, 36, 340, 427]"
2479,1561560014,grip,doll,"[620, 36, 340, 427]"
2480,1561560015,trigger,doll,"[233, 279, 268, 261]"
2481,1561560015,grip,doll,"[233, 278, 269, 262]"
2482,1561560015,touch (reachable),doll,"[233, 278, 269, 262]"
2483,1561560015,trigger,doll,"[496, 388, 114, 132]"
2484,1561560015,grip,doll,"[496, 388, 114, 132]"
2485,1561560015,touch (reachable),doll,"[496, 388, 114, 132]"
2486,1561560015,trigger,doll,"[623, 376, 121, 99]"
2487,1561560015,grip,doll,"[623, 376, 121, 99]"
2488,1561560015,touch (reachable),doll,"[623, 376, 121, 99]"
2489,1561560016,trigger,ball,"[613, 421, 111, 76]"
2490,1561560016,grip,ball,"[614, 422, 110, 75]"
2491,1561560016,touch (reachable),ball,"[614, 422, 110, 75]"
2492,1561560016,trigger,ball,"[828, 436, 65, 52]"
2493,1561560016,grip,ball,"[828, 436, 65, 52]"
2494,1561560016,touch (reachable),ball,"[828, 436, 65, 52]"
2495,1561560016,touch (reachable),ball,"[828, 436, 65, 52]"
2496,1561560016,trigger,card,"[380, 435, 319, 105]"
2497,1561560016,grip,card,"[380, 435, 319, 105]"
2498,1561560016,trigger,card,"[430, 435, 131, 95]"
2499,1561560016,grip,card,"[429, 435, 132, 95]"
2500,1561560017,trigger,sponge,"[190, 147, 204, 143]"
2501,1561560017,grip,sponge,"[190, 147, 204, 143]"
2502,1561560017,touch (reachable),sponge,"[190, 147, 204, 143]"
2503,1561560017,trigger,soap,"[153, 278, 292, 188]"
2504,1561560017,grip,soap,"[153, 278, 292, 188]"
2505,1561560017,grip,soap,"[153, 278, 292, 188]"
2506,1561560017,touch (reachable),soap,"[153, 278, 292, 188]"
2507,1561560017,trigger,towel,"[432, 184, 232, 225]"
2508,1561560017,grip,towel,"[432, 184, 232, 225]"
2509,1561560017,grip,towel,"[434, 184, 230, 224]"
2510,1561560017,touch (reachable),towel,"[432, 184, 232, 225]"
2511,1561560018,trigger,wine,"[327, 192, 127, 282]"
2512,1561560018,grip,wine,"[327, 192, 127, 282]"
2513,1561560018,touch (reachable),wine,"[327, 192, 127, 282]"
2514,1561560019,trigger,milk,"[334, 351, 107, 189]"
2515,1561560019,trigger,milk,"[438, 364, 82, 176]"
2516,1561560019,grip,milk,"[334, 351, 107, 189]"
2517,1561560019,grip,milk,"[438, 364, 82, 176]"
2518,1561560019,grip,milk,"[505, 395, 122, 145]"
2519,1561560019,trigger,milk,"[505, 395, 122, 145]"
2520,1561560019,touch (reachable),milk,"[334, 351, 107, 189]"
2521,1561560019,touch (reachable),milk,"[438, 364, 82, 176]"
2522,1561560019,touch (reachable),milk,"[505, 395, 122, 145]"
2523,1561560020,trigger,drumstick,"[428, 376, 122, 66]"
2524,1561560020,grip,drumstick,"[428, 376, 122, 66]"
2525,1561560020,touch (reachable),drumstick,"[428, 376, 122, 66]"
2526,1561560021,trigger,basketball,"[359, 134, 121, 117]"
2527,1561560021,grip,basketball,"[359, 134, 121, 117]"
2528,1561560021,touch (reachable),basketball,"[359, 134, 121, 117]"
2529,1561560022,trigger,monster,"[459, 280, 145, 160]"
2530,1561560022,grip,monster,"[459, 280, 145, 160]"
2531,1561560022,touch (reachable),monster,"[459, 280, 145, 160]"
2532,1561560023,trigger,monster,"[337, 329, 429, 190]"
2533,1561560023,grip,monster,"[337, 329, 429, 190]"
2534,1561560023,touch (reachable),monster,"[337, 329, 429, 190]"
2535,1561560023,touch (reachable),monster,"[337, 329, 429, 190]"
2536,1561560024,trigger,soap,"[382, 319, 209, 128]"
2537,1561560024,grip,soap,"[382, 319, 209, 128]"
2538,1561560024,grip,soap,"[382, 320, 209, 127]"
2539,1561560024,touch (reachable),soap,"[382, 320, 209, 127]"
2540,1561560024,touch (reachable),soap,"[382, 319, 209, 128]"
2541,1561560025,trigger,squid,"[349, 297, 144, 243]"
2542,1561560025,grip,squid,"[350, 297, 143, 243]"
2543,1561560025,touch (reachable),squid,"[350, 297, 142, 243]"
2544,1561560026,trigger,towel,"[315, 342, 254, 198]"
2545,1561560026,grip,towel,"[314, 342, 256, 198]"
2546,1561560026,touch (reachable),towel,"[314, 342, 256, 198]"
2547,1561560026,touch (reachable),towel,"[314, 342, 256, 198]"
2548,1561560026,trigger,squid,"[707, 157, 253, 231]"
2549,1561560026,grip,squid,"[706, 157, 254, 231]"
2550,1561560026,touch (reachable),squid,"[706, 157, 254, 231]"
2551,1561560026,touch (reachable),squid,"[706, 157, 254, 231]"
2552,1561560027,trigger,sponge,"[415, 269, 128, 224]"
2553,1561560027,trigger,towel,"[676, 157, 284, 320]"
2554,1561560027,trigger,soap,"[27, 263, 217, 220]"
2555,1561560027,grip,sponge,"[415, 269, 128, 224]"
2556,1561560027,grip,towel,"[676, 157, 284, 320]"
2557,1561560027,grip,soap,"[27, 263, 217, 220]"
2558,1561560027,touch (reachable),sponge,"[415, 269, 128, 224]"
2559,1561560027,touch (reachable),towel,"[676, 158, 284, 319]"
2560,1561560027,touch (reachable),soap,"[27, 263, 217, 220]"
2561,1561560028,trigger,stick,"[333, 349, 215, 101]"
2562,1561560028,grip,stick,"[333, 349, 215, 101]"
2563,1561560028,knock,stick,"[333, 349, 215, 101]"
2567,1561560030,trigger,monster,"[412, 339, 305, 159]"
2568,1561560030,grip,monster,"[412, 339, 305, 159]"
2569,1561560030,grip,monster,"[412, 339, 305, 159]"
2570,1561560030,touch (reachable),monster,"[412, 339, 305, 159]"
2571,1561560030,touch (reachable),bell,"[360, 359, 73, 54]"
2572,1561560031,trigger,candle,"[378, 186, 50, 115]"
2573,1561560031,trigger,candle,"[476, 191, 42, 107]"
2574,1561560031,trigger,candle,"[540, 200, 56, 104]"
2575,1561560031,grip,candle,"[540, 200, 56, 104]"
2576,1561560031,grip,candle,"[378, 186, 50, 115]"
2577,1561560031,grip,candle,"[476, 191, 42, 107]"
2578,1561560031,grip,candle,"[540, 200, 56, 104]"
2579,1561560031,touch (reachable),candle,"[378, 186, 50, 115]"
2580,1561560031,touch (reachable),candle,"[476, 191, 42, 107]"
2581,1561560031,touch (reachable),candle,"[540, 200, 56, 104]"
2582,1561560032,touch (reachable),quit button,"[535, 414, 69, 68]"
2583,1595490001,shooted,button,"[362, 144, 238, 67]"
2584,1595490001,trigger,button,"[362, 144, 238, 67]"
2585,1595490001,trigger,button,"[363, 215, 239, 66]"
2586,1595490001,trigger,gun,"[548, 303, 79, 205]"
2587,1595490001,shooted,button,"[363, 215, 239, 66]"
2588,1595490001,shooted,button,"[412, 295, 136, 51]"
2589,1595490001,shoot,gun,"[548, 303, 79, 206]"
2590,1595490003,trigger,gun,"[414, 347, 75, 193]"
2591,1595490003,shoot,gun,"[414, 347, 75, 193]"
2592,1595490003,shooted,monster,"[322, 225, 26, 32]"
2593,1595490004,shoot,gun,"[512, 285, 82, 136]"
2594,1595490004,trigger,gun,"[512, 285, 82, 136]"
2595,1595490004,shooted,monster,"[594, 0, 165, 129]"
