×Ü¹²ÕÒ²»µ½Æ¥ÅäµÄ patch ÊýÁ¿: 567

Í¼Æ¬ ID: 1026760006, Interaction ±ê×¢: {'id': 10, 'image_id': 1026760006, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'loi52d`0k0XO7I6K4L3M4L3M4L3N2M3N2O1M3N2O1N2N1O2N1O2N101N100O2O0O101N100O2O000O10001O000O1000000000000O10O2O00000O1000000O101O0O100O2O0O101N100O2O0O2O0O2N2O0O2M3N2N2N3N1M3N3M2N2M3L5K5K5L3K6K7EVh_8'}, 'bbox': [352, 335, 92, 99], 'area': 9108, 'iscrowd': 1}
Í¼Æ¬ ID: 1486660011, Interaction ±ê×¢: {'id': 1958, 'image_id': 1486660011, 'category_id': 7, 'segmentation': {'size': [540, 960], 'counts': 'Wfg48b`04L4M2N2N2O1N2M3M3N2M3O0O2N3N1O1WOfNnA[1Q>eNoA\\1P>dNoA^1g>1GaNTA_1k>aNUA`1h>cNWA^1g>hNTAY1j>iNVAW1i>jNWAV1k>hNTAY1l><1O00O2O0O2OZNXAW1l>dNUA[1m>bNUA^1k>aNVA^1j>bNWA`1f>`NZAa1e>`NWAd1j>XNYAm1k>N00O1O1O0O2O00100O2N001O1O0001O001O010O01O02N3N1N10O1O00100000000ORNXAi1g>7O1004L0O010O01N101O100O00PNYAk1g>TNZAl1f>501O010O03N0O01K401O12N00O1O00100O001000O3NO1O0O2O00O1O0010O01000000000000001O001O00O1M3SOZACf>?YAAg>Z101O0_AlMY>U2gAkMY>V2eAkMZ>V2fAjMZ>W2eAjMZ>V2fAjMZ>V2fAjMZ>W2eAiMZ>U1hAGNUOY>T1iAGOTOW>W1iAE0TOW>W1iAF0SOU>X1kAE0SOU>X1jAF2QOT>]2kAcMU>^2kAaMU>`23001O001O001OO100O100000000O100000000O010O100000O10000O10000000O10O100000000O100000000000000000000000000000000000TNiAS1W>lNiAU1W>kNiAU1W>kNhAV1X>g0000000000000000000[B^MP=b2e00000000000000000000000000000000O\\NiAe0W>ZOjAf0U>ZOlAf0S>ZOnAf0R>YOnAh0P>[OoAe0P>]OoAc0P>^OoAc0P>U1N2N2O1O100O1O1O100O1O1O1N2O01O01O10O01O0O2O000000O2I501O020O01O0000O1001O2N2N1L5L3O1N3N1N2M3M3O1O1O1O2N1O2M2O1O1N3O0N3H8M2O1M3N2O2N1O1N2N2O1O100O100O100000000000000000CeDYK[;f4gDRKN2[;l4lDTKT;l4gDYKZ;g4eDYK[;g4dDZK];R51O1gN`DTMa;h2cDVM_;h2bDXM_;h2_DYM`;Q41O001N2O1O01001N1O1O1O2O0WMQDd0Q<XOSDg0n;VOUDi0l;SOXDk0j;mN^DQ1e;kN_DS1c;cNgDZ1\\;]NmD_1W;]NlDa1Y=N2O2kN`AHe>2aAEf>8Q1N3L4Kdgk4'}, 'bbox': [287, 269, 377, 210], 'area': 79170, 'iscrowd': 1}
Í¼Æ¬ ID: 1486660002, Interaction ±ê×¢: {'id': 1974, 'image_id': 1486660002, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'QSj78[`0>J5CYO\\@j0e1YOl;P1PDXOl;i0oC^Om;d0PDCg;a0XDH_;:^DK\\;8cDMX;5fDMX;6eDMX;4gD1T;0kD2R;0aDZNBi1h;0[DRN08Kg1h;0]DQN0^2`;C^DPN2^2^;@[DYN9LHS2c;H]DWN`0S2Q;GXE;g:EYE<e:E[E=a:E_E<`:D`E=^:DbE=\\:DcE>\\:AeEa0Y:_OfEd0X:\\OhEf0U:[OjEk0XOWM_:n1YFW1f9gN[F[1c9eN]F\\1b9dN^F^1`9bN`F_1`9_N`Fc1`9\\N`Fe1_9ZNbFg1^9XNbFi1_9TNbFm1]9fLhEk0l0`2[9PNfFP2[9oMeFR2\\9kMeFV2\\9hMdFY2[9gMdF[2[9eMeF\\2Z9dMfF\\2[9cMeF^2\\9PLkEY1h0h2]9oKkEY1f0k2^9lKlEX1e0n2_9jKkEY1d0P3e9PM[FQ3e9nL[FS3d9nL[FT3d9kL\\FV3d9jL[FW3b9aKhEX1e0Y3b9`KiEV1e0\\3a9^KjEV1d0]3b9\\KkEW1c0]3`9^KmET1c0_3_9^KnES1c0_3_9^KnER1c0a3_9^KmEQ1b0d3_9\\KoEo0a0g3`9`L_Fa3`9_L`Fb3^9`LUFkNOg4j9o1O1O1O1O1O1O1O1O1O2N1O1O100N2O1O1O00100O10000000O10000000000O10000O2O0O2O1O1N2N3N1N1O10OhI[FZ5f9eJ\\FY5e9fJ^FX5b9hJgFm4[9RKeFn4\\9RKcFn4^9RKaFn4_9RK`Fo4`9RK]FP5c9QKVFU5k9kJSFV5m9l01O100O\\Od0O101O0001O001O1O10O01O1N2O1N2O1N2N2M3M3K5N2hKQFc1o9]NQFc1o9\\NSFb1n9^NSF`1n9`NRF_1o9aNRF]1o9bNRF]1o9bNSF]1m9bNUF]1k9cNVF[1k9dNVF\\1k9cNVFZ1k9fNVFY1k9fNWFY1i9fNXFY1i9fNYFY1h9eNYF[1g9dN[FZ1f9eN[FZ1g9dN[F[1e9dN]FZ1e9cN^F\\1c9aN`F]1b9aN_F_1c9^N_Fa1f9YN\\Fe1g9VN]Fh1g9SN_Fh1c9VN`Fg1a9XNaFf1a9XN`FVOTN]2];\\NVEVOl0Z2o9^N_FYO\\NT2W;`NXFGZNl1_;YNYFX2j9bMYF_2Q<001O001N01\\O[BRNd=o1d01O100O10O001O1N2O1000001N101N1O101O000O1N3N1O2O0000ZO]NTBb1j=bNTB^1j=fNTBY1h=mNVBT1h=oNWBP1h=ROWBo0g=TOXBl0f=VOYBk0e=WO[Bh0e=ZOZBf0e=[O[Bd0e=]OXBf0g=X1N2O0O2O01N10010O001O1O100D^B_Ma=^2bBbM^=_2`BaMa=`2]B_Me=b2ZB^Mf=c2XB]Mi=f1aBeNFCk=g1bBYND4P>a1gB\\NZ=Y1Z1M3L400O1O2O001O1N100O100O100O1O1O1O2N1O1O2N2M3L4N3L`_[3'}, 'bbox': [474, 51, 282, 268], 'area': 75576, 'iscrowd': 1}
Í¼Æ¬ ID: 1486660006, Interaction ±ê×¢: {'id': 1979, 'image_id': 1486660006, 'category_id': 7, 'segmentation': {'size': [540, 960], 'counts': 'naX5=X`0m0WO8E9K5J6K4L5L2M4L4L4M3M3L4L5K3N3L3L5L3N3L3N3M2N3M1O2N2N2N3M2N1O2N2N2N2N2N1O2N1O2N101N2N2N1O2N2O1N2N1O2N2O1N1O2N2N2O0O2N1O2O1N2N1O2O1N101N2O0O2O1N101N101N101N101N101O0O2O000O2O0O101O001N10001O000O2O001O001O0O101O00001N10001O000O2O0000000O2O000000001O0O10001O000000000000000000001O000000000000000O101O00000000001O000000000000000000000000O10000000001O0000000000001O0O1000001O00000000001O000O2O00001O00001O0O101O0O2O0O101O0O101O0O101N101O0O2O000O2O0O101N2O0O2O0O2O0O101O0O2O0O2O0O2O0O2O1N1O2N101N2O0O2O1N101N2N1O2N1O2N2N2M3N1N3N2M3N2N1O2N2N2M3M3N2N2M3O1N2N2N2O1N3N1O1N2O2M2N4L3M3L4L3N3L4M3L4L5L3M3M3K6K6J6K4oMWAf1Y?F8H;Anh_5'}, 'bbox': [319, 237, 307, 253], 'area': 77671, 'iscrowd': 1}
Í¼Æ¬ ID: 1486660007, Interaction ±ê×¢: {'id': 1980, 'image_id': 1486660007, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'kUn56_`0>F8G<E8H5K6J5K6J5M2M3L7K5K3K6J6K4M2L6K6Ia0]O9B=D>G7K4M2N2WERJa:X6L3N3L2N2N2N4M1O1O001O2N1000O1O1O1O2N3M2O1N2O0000O1O2M2O2M3N1N[OWFYJi9f5YFZJe9g5[FZJd9g5ZF[Je9^6O1O10O0@aFeI_9X6fFfIY9\\6gFcIY9_6eFbIY9`6fF`IZ9a6eF`IZ9a6fF]I[9c6fF\\IY9\\6aFdI7OX9]6`FeI8NW9g6iFYIW9g6iFYIm82kFf68YIh8T7YGjHf8W7>O3N12TGgHR8Z7mGhHR8Y7mGhHR8X7nGhHQ8Y7PHdHR8\\7g000010000O0O2N2N1L50O4M01N1N1K6N1010O101ON3N2M4M3N1O0O\\FaIl8^6TGbIn8\\6j0N2O000010O000O1HiIkEW6Q:<0000WFZI\\9g6bF[I]9e6=001O00O1O2O0O3N3L101O004L001N100O1000000000O100O1000001O0000000O01000000000O101O[NbElL^:m2cEbK2a1Z:g2QF[Mm9a2XF`Mf9^2dF[M[9e2lFUMR9k2\\GlL`NQOk9R4iGXL\\N9j9_3oGRLZN>f9`3QHQLXN`0g9_3RHPLVNb0h9_3QHnKXNc0g9_3^HRLjMNi9Q4h22O3M1O2N1O1O1O1N2O0000aLlCW2S<gMQDV2P<cMjCYO6T3P<cMkCYO4S3R<cMkC[O1R3U<cMkC[ON7N]2Z<PNlC[OL8O\\2Y<QNlC[OL71[2X<RNmC[OJ81[2X<RNmC[OJ81Y2Z<TNlC[OG:2a1Q=iNWCk1k<UNUCi1m<WNSCi1m<WNSCi1m<WNSCi1m<WNSCi1m<WNRCk1m<UNRCl1n<TNRCm1n<RNQCP2n<PNQCQ2o<oMPCS2n<mMSCS2m<mMRCT2n<mMoBV2P=k001O0001O04M03M8IO1N`MnBX1P=gNRCY1n<fNSCZ1l<gNSCZ1l<_1L8I1N2N001O01O2M2N3N1O2M3M3fLQCc2R=QMXCm2]=O2L3M4M2N102L7H7J5L3L6I5L6G:D;GkT]5'}, 'bbox': [360, 238, 271, 262], 'area': 71002, 'iscrowd': 1}
Í¼Æ¬ ID: 1486660014, Interaction ±ê×¢: {'id': 1984, 'image_id': 1486660014, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'R__815i0c?>J5I9H7_BcNY;b1`DbN_;b1[DaNd;e1TD^Nj;i1kC]NR<j1cC]N[<S3N2OlLeCi1Z<VNiClNOd2X<_NWD]1i;TNiC_Oa0\\2e;TNmC^O`0NZOY2Y<]NjCA?I]OZ2Z<WOfC_N2`2W<n1M300001O1OIaKPD`4l;eKSD[4j;iKUDW4k;=O100O1O1O1OgK[DCN\\3f;RM]D[3c;dL^D\\3a;eL`DZ3_;gLaDY3_;gL_D[3`;Q1O1O1O1O100O1O1O100O1O100O10000N2N2N2O1O1N2O1O1O1O1O1O10000O1O100O1000000O1000000000000O1000000000000O100000000000000O100000000O1000000000000O10000O100000000O10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001O000000001O00001O001O001O1O002N001O1O001O1O1O1O1O1O1O2N2N3M3M3M2N2N2N2N001O0000001O00001O001O001O001O1O1O1O1O1O1O2N2N1O4L3M3M7I2NO1O1O1O1O1O1O1N2O1N200O100O1O1O1MbLmCY2P<hMRDX2m;hMUDW2i;jMXDV2h;iMYDW2f;iM\\DV2c;jM^DV2b;iM`DV2_;jMbDV2^;iMdDV2\\;iMeDW2[;hMgDW2Y;hMiDW2W;hMkDW2U;hMlDX2U;fMnDX2R;gMPEX2Q;fMQEY2o:fMSEY2n:eMTEZ2m:dMUE[2l:cMUE]2m:_MVE`2d<O001O1O000000000000000000000000000000001O00N2N2O1O1M3M3L4M3N2N2M3M3J6N2O1O1N2M3M3N2NcMeC=Y<CkC;T<EPD4S<LQDOP<1SDJP<5SDEP<9TDFl;6XDKg;1^DOa;MdD2\\;KgD6X;GlD8T;EPE;o:CTE<l:AWE`0i:]OZEb0f:]O[Ed0e:YO^Ef0c:WO_Ei0b:QOcEo0^:nNeEQ1]:kNeEU1R=O1O1N2O1O2MoMlN]DS1c;nN\\DR1f;lN[DR1h=01O1N3N1N1O2O001O0O2OkMZOUDe0k;[OWDb0j;^OWDa0R>00O101N101N2O0O2O3Kho0L]PO2O000001O001NQ22mM2O1O000O100L40J600011N10N2LaU32`jL1[NM_B5_=KaB7]=IdB7P?1`_OIZ`0<1O1Gf_ON[`0Og_O1c`0OO2G8O2O1O0h_O'}, 'bbox': [514, 335, 446, 205], 'area': 91430, 'iscrowd': 1}
Í¼Æ¬ ID: 1512840005, Interaction ±ê×¢: {'id': 2018, 'image_id': 1512840005, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'gj\\92h`04N1N10000001O0O101O000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001O0000000000000000000000000000000000000001O000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001N2NP^]3'}, 'bbox': [570, 252, 182, 8], 'area': 1456, 'iscrowd': 1}
Í¼Æ¬ ID: 1550280011, Interaction ±ê×¢: {'id': 2062, 'image_id': 1550280011, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'ZVm36e`02M3N2O001O00001O0DDW@>g?DX@<h?EW@<h?FV@;i?FV@:j?GV@8k?b0JHZ@[Of?c0[@^Oe?a0[@Ad?>\\@Be?k00O10HmNc@U1]?6O0O2O00000000iNd@20a0\\?]Od@21`0[?^Od@22?[?Hf@8Z?Hf@8[?Gd@:]?b01N101O0O2O1O1N101N2O1N2N3M2N2N2N3L3N3Km^n:'}, 'bbox': [237, 204, 58, 46], 'area': 2668, 'iscrowd': 1}
Í¼Æ¬ ID: 1550280011, Interaction ±ê×¢: {'id': 2065, 'image_id': 1550280011, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'naR73f`07J5J5L4N1N2N2N2O1N2N2O0O2O001N2O001N10001O00000010OO10000000O1000000O10000O2O2M3M2N1O1O2N2N4K4M4J_Zm7'}, 'bbox': [429, 320, 50, 45], 'area': 2250, 'iscrowd': 1}
Í¼Æ¬ ID: 1550280017, Interaction ±ê×¢: {'id': 2106, 'image_id': 1550280017, 'category_id': 1, 'segmentation': {'size': [540, 960], 'counts': 'WSP63g`04M4M2iBEh9=UFGh9>nDASO4m;P1TD]ODFU<g2gC]MV<e2hC]MW<e2fC^MX<c2fC`MX<a2fCcMW<_2fCcM3ZOf;f0XDZ1MYOi;\\O\\DP3b;oL_DR3`;lLcDT3];kLcDV3\\;iLeDY3Z;dLhD]3W;cLiD]3W;bLjD_3U;aLkD`3Y;[LgDe3c;oK_DR4T<101N2N20O01O010O1O1SDgKU;Y4iDkKV;U4hDmKX;R4gDQLX;o3eDSL\\;m3bDUL_;j3^DYLb;a4O001O001O0N3L4MnJgDf4W;[KiDf4U;a0O2N1O101N2O1O0O2O000O01O00N2\\FUJX8k5gGXJW8h5hG[JU8g5jG[JS8f5mG[JR8e5mG_JP8a5PHaJo7^5QHdJm7_5oGdJP8^5mGcJR8_5lGcJS8^5jGdJU8^5hGeJW8_5bGdJ^8_5]GdJa8m6K5O1N101O1@fG\\HZ8d7fG\\H[8c7fG\\HZ8d7fG\\H[8c7dG^H\\8c7cG]H^8b7bG^H]8P810O100O100O1OO0002O001O001O01O01O0O00101O1N2O1N1O3N1O1O100O2N2N1O2M2O1O2O0b0^O2N2N1O1O1O01`L_GdN`8\\1`GdNa8Z1aGeN_8[1aGfN^8Y1dGfN\\8Y1eGgN[8X1gGgNY8X1gGiNY8V1fGkNZ8T1fGnNU8U1kGmNR8U1lGmNl7_LPHg43kNn7Z1PHhNo7S510O02ON1^Ob0[JhFd3[9ZLgFd3Z9[LhFc3Y9\\LhFc3Y9ZLkFd3V9ZLmFe3S9YLoFf3Q9ZLQGe3o8YLSGg3m8XLUGg3k8XLWGg3h8YLZGf3e8YL^Gf3c8YL]Gg3c8WL`Gh3a8ULbGj3_8SLdGm3[8RLgGm3Z8QLgGP4X8lKmGT4R8kKPHU4o7iKSHX4l7fKWH[4g7cK[H^4d7aK^Ha4^7_KcHm4Q7RKQIQ5j6mJYIV5d6iJ]IV5e6gJ]IX5d6hJ\\IX5e6fJ\\IY5e6gJ[IY5e6fJ[IZ5f6eJZI[5h6aJZI`5f6]J[Ie5m81O1N2O1N3M2O1N2N3N1N2N2O2N2N1O2N2N2O1N2N3eMZI\\Jh6a5YI^Ji6_5YIaJh6^5WIbJk6POoHY55hKm6nNnHY56hKP7X5PIhJP7X5kHhH0o1W7^5hHbJX7UOjH[5ORKX7n70O101M2O2UNaHWJ`7h5`HWJa7b70O2O001TN`HhH0Z1_7n5nHlH_Oj0c7Y6PIjH@k0a7Z6oHjHBl0`7X6]HVI0G1l0d7U6XH]I1B2n0f7j6ZHVIh7h6XHYIg7f6ZHZIh7c6YH^Ig7b6XH^Ii7a6WH`Ij7_6UHaIm7]6RHdIP8Z6QHfIk7]6WHaIi7_6XH`Ih7`6YH_Ig7a6YH_Ig7a6YH_Ig7`6YHaIg7_6YHaIh7]6YHbIh7^6XHbIi7_OTHV64ZJj7]OTHLJHOU6:iJk7[OTH4Ge5<lJj7YOUHY61_Jj7VOWHY61aJi7]OmGR68cJk7o5kG]JU8a5jGbJV8R7000000001O0O2O001N101N10001N10001O0O101O0O2O1N10001N101N1OO00100000O101N1O2M201N2L4N2N3YLbFL`9OdFO_9d34K4O2TLYF`0i9_OWF`0k9_OUF`0m9_OSF`0o9_OQF`0R:^OnEa0V:[OkEc0Z:ZOeEe0b:VO\\Ei0m:^22aLmDR1W;mNjDQ1V;Z21O1N2N3eJhD0Ki4n;N2M3N1O2N1N3N2N2N2N1O2O1N2N101N1N3N101O1N2N1N3N1O2N101O1M3N2O1M3M3O1O1N2M200O1O0O1XOQBfNn=Z1TBdNm=[1UBbNm=^1UB_Nl=a1TB_Nl=`1VB]Nm=^1XB`Nj=]1^B[Nd=d1k0N2N2N2N2MYAfNR>W1oAkNR>S1nAlNT>Q1nAPOS>l0PBSOQ>j0S1N2N3M2M5L2MoeW3'}, 'bbox': [364, 103, 399, 387], 'area': 154413, 'iscrowd': 1}
Í¼Æ¬ ID: 1550280017, Interaction ±ê×¢: {'id': 2108, 'image_id': 1550280017, 'category_id': 37, 'segmentation': {'size': [540, 960], 'counts': 'VSP65e`05L3N2iBDi9?TFDi9a0jDBWO0m;b1cClN6ET<h2hC\\MV<f2gC\\MW<f2gC]MX<c2fCaMW<a2fCbM6UOd;[3RDdM1[Oj;e4N2N1O1O2N100O10O01O07J8H4K2OO10O3N1N10001OTDfKU;Z4iDiKV;V4iDlKV;T4hDPLW;P4gDQLZ;o3dDSL\\;g41O0O10N101O1N1M5K3O2N1O2O0O2O0O2O1O1N10000O01OO1N2]FSJX8m5gGWJV8j5hGYJU8h5kGYJT8g5lG[JR8e5mG^JQ8b5oG`Jo7`5QHbJn7`5oGbJo7b5lGaJS8`5kGaJU8_5iGdJU8^5hGdJX8`5aGdJ]8`5^GcJ^8P7N1O2O1N110O1O1O00001O000O0100O100O1O1OO1O02O00001O001O00000O10001N101O1N2N2O2N1O100O2N1O2M3N1O1O2O0001O00001O1O010O00100O1O00001O0O2cNiHnH]7n6iHlH[7R7gHdHb7[7Q1N1O2N2O1N101O00001nJ]Fi2d9TM^Fl2c9SKaFb12Y3i9cLZF]3f9`L\\F`3f9]L\\Fb3d9\\L_Fd3a9YLaFh3_9VLcFi3]9VLeFh3\\9WLeFi3\\9ULfFj3Z9VLfFj3Z9ULgFk3Y9RLkFm3U9QLnFn3R9PLPGP4P9lKTGT4l8kKUGV4j8hK[GU4e8iKZGEaNb4T:hK[GGaNb4R:gK^GG`Nc4Q:dKaGI_Nd4n9aKkG_4T8`KnG`4Q8`KPH`4P8_KQHa4m7`KTH`4k7`KVH`4i7aKVH`4i7aKUHb4j7]KUHe4j7YKXHh4g7VK[Hl4i92N2M3N2M4M;E4K;F2M2_NgI]H[6Q92N2O0O2N2O1N2N2N3N2M2O1N2YGnHa7T7^HlHb7W7P14K6K6XNXHoIg7d70O001O1O1O1O101O001O0010O1O10O01OXGUH_8l79O02O0O01OUGTHf8m7YGTHf8l76O01O00001O00010O00100O1O001O0O10000O1O100N2O2N101O0O2O0O101O0O2O00001N10001O0O2O0O2O0O101N1O2N1N3N1O2M2O2M2N2N3M2O1]J_Fh3e9VL\\Fh3f9XL[Fe3h9e12M3M4J5O101N2O1O001O00000O2O2M3N0O1N2O1N2J6O2M3K5J5N1O1O1N3J5L5M20000O1O1O2N2M201O1O1[MdCh0^<XObCe0a<ZO`Cd0c<[O\\Cd0f<[O[Cb0h<h12N2M2N4L3M4K6K100O2NO11O10OO10100O1]OXBPNk=P2VBoMj=Q2XBlMi=T2XBjMi=V2YBeMk=Z2;01O1O1O1N2O1N2M3O1O[AQN`>m18M4L4M3M4L3M3N2N1N2M4M2O2M3M4L4LZ]R3'}, 'bbox': [364, 91, 409, 396], 'area': 161964, 'iscrowd': 1}
Í¼Æ¬ ID: 1550280017, Interaction ±ê×¢: {'id': 2109, 'image_id': 1550280017, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'XSP61h`05M4M2M3hBFj9;SFIj9;jDMoNKT<b1XCSO?^OV<f2fC^MX<c2fC_MY<b2fCaMW<`2gCcMW<_2fCdM5VOd;h0YD\\1KXOj;WOUD[O8j3a;kLcDV3\\;iLfD]OD0N_3f;TMhD\\OJa3^;RMhD_OFb3b;mLiDBDb3b;lLjDCCb3c;jLjDDCc3i;bLdDKCc3m;^L`DNDe3c<;O0O2N101O10O01O001O1SDgKU;Z4hDkKV;T4iDnKW;R4fDQL[;m3dDUL\\;k3bDWL^;h3`D[L`;`401O0101N3NGQKdDo4X;VKfDk4V;YKjDg4T;[KlDe4R;\\KnDd4Q;d0OgJnDk4P;VKoDk4Q;a0O1NSKREo3m:QLSEo3m:P101N10O1O1O1OWFYJ_8f5`G^JX8KdFg5S1aJU8KhFc5S1dJS8d5mG]JR8c5nG_JQ8`5nGdJn7^5QHdJn7]5PHdJo7`5lGcJS8^5kGdJS8^5jGdJV8]5gGeJY8`5_GdJ`8^5\\GeJb8l6O1J5O2O1O10O01O001O0O1000O10O10O1O100N10O010001O1O00001O00000O10001N2O1N2N2O1O1O101N1O2N2N1N2O2N1000010O0001O001OWMiFnMV9R2jFnMW9P2kFPNT9o1mFRNR9m1PGSNo8l1SGSNn8k1SGUNm8j1UGVNi8j1YGUNg8i1\\GWNb8i1`GWN[8l1fGUNV8m1lGRNQ8P2PHQNl7Q2UHoMk7o1XHQNh7l1[HTNd7j1_HVNa7g1dHVN\\7h1hHWNk0`MT4V4SKZNh0bMU4R4VKZNd0fMV4n3YK[N?hMX4m3[KZN9mM\\4h3]KZN4QN_4c3aKZNMUNd4_3`K[NKXNe4\\3`K]NHZNh4X3bK]ND\\Nj4W3cK]NA^Nl4R3eK`N^O`Nk4P3iK`NYOcNf4ROUJj3n1aNUOdNh4ROSJi3R2`NROgNh4POSJj3S2`NoNiNm4h2VL_NjNlNo4e2XL^NhNnNP5d2YL^NeNPOn4d2_L[N_NVOQ5^2bL[N\\NYOP5\\2fLZNXN\\OR5X2iL[NSN@S5T2kL\\NPNBV5Q2kL\\NnMEX5XNXJ^3c2dNmMGX5j1mL^NjMJW5h1RM[NeM0X5d1UM\\NbM1X5c1XM[N^M4[5`1WM[N^M6[5^1XM\\N]M6\\5]1WM]N]M6W5b1]MVN\\M8W5c1]MTN\\M9W5c1_MRNXM=Z5Y1gMXNmL`0^5R1kM]NfLb0`5Q1bJoLf2Z1YMg0`5o0_JTMg2U1ZMg0c5e1SMcMYMh0e5f1RM`MZMh0e5k1oL]M[Mh0g5l1nLXM^Mj0f5n1lLVM_Mk0h5o1iLSM^Mo0k5n1gLRM]MQ1m5m1fLQM^MP1n5o1eLoL^MP1P6P2bLPM]MP1S6o1aLPMYMS1X6l1_LPMUMX1]6V1fImLh2e0UMW1_6V1eImLg2f0TMW1b6T1dIoLf2P3g30dIgLH5m2S3i30eImLc2Q3j31bIoLd2o2m30_IQMd2o2n3O^IRMe2m2o30\\ISMe2m2Q4MZIXMd2?SM`1Q7hNPIl07^Nf2<TMa1P7gNoHo04_Nj2:SM`1T7g0kHbMn28PMa1[7a0fHeMR3a2]44fKLa4fMcHU1m2T1`4hMcHT1m2T1_4iMdHS1m2S1_4kMdHQ1m2U1_4jMdHR1k2T1a4jMeHS1i2R1c4jMeHT1h2Q1d4kMdHU1g2o0g4kMbHk0DhNS3b2g4kMaHk0GgNQ3b2h4kMWH_O2]1NgNQ3b2i4jMVH@3[1NiNQ3a2h4kMUH@5[1MhNT3a2e4kMUHA6Y1NiNS3a0\\Md0W7WOWHB6W1OjNQ3a0^MAZOj0k7UOXH1OL7X1OhNR3b0]MAZOk0j7TOXH95?I_Of39PMAYOl0k7TOWH85NI35Id3<nLg0S7kNYHMN463L16L`3=nLg0T7jNXH;1I1INO95^3=mLi0S7iNYH<OHl0Kl2?XL@?X1\\7gNVH418o0Eh2g0fLa0[7gNWH417Q1Ef2h0fLYO@R1l7lNVH6O7S1Ch2g0eLd0Z7eNWHg0T5HbKl0S7eNWHg0U5G`Kn0T7dNVHi0U5DbKP1T7NlLQObKE00HT1j7:ZHmNi3L^LJLNLS1g7>VHnNNDh32gLM4P1Y7`0THnN0Dg31aLKK2`0P1Y7?VHnNOCh31\\L1NMa0Q1X7?VHnN0Ai31ZL5MKa0R1Y75THlN3:Y4I]Ll0T72VHoNO:Z4I]Lk0V7BPHH6IK9[4I_Lk0V7]OTHH6?P4[OfK1k0o0V7ZOWHL3=P4\\OhK0g0Q1Y7WOWHO1=o3^OgK0h0o0[7ROZH4N<n3H\\Lg0S8UOVGK8a0R4KYLf0h7oNmG<N4S4OmKk0Q8a0QHTNd3V2Z4HoGWNd3Q2]47cKI]48]KMc4_OlGcN^3Q2g4ZOmGdNZ3T2i4WOnGdNY3V2i4VOnGdNV3Y2m4ROmGeNT3Z2P5QOlGeNS3[2R5YNfGB4KS3[2S5XNgG^O6OP3Z2U5XNfG]O61n2[2V5WNfG]O61m2[2X5iNkGlNk2]2[5hNhGjNj2b2^5fNgGgNX2EPNo2R8eNfGfNX2IlMn2W8bNeGgNX2JiMo2Z8`NeGgNX2JgMQ3\\8^NeGhNW2JfMP3`8UN_GiN48W2U3V6jM_GiN57V2V3W6iM_GhN59U2U3X6jM^GhN59U2U3Y6iM]GiN59T2U3[6iM\\GiN49V2U3[6iMYGjN58W2V3[6hMYGkN47X2U3\\6iMXGkN46W2X3^6eMYGjN49R2Z3b6cMbGROk1\\3e6`MaGSOj1\\3g6aM_GSOh1]3k6_M]GTOe1_3o6]M\\GSOc1b3S7ZMZGROc1e3T7ZMQGmNN4l1d3W7[MmFPOO1k1d3\\7[MhFRO3Lh1f3_7\\MeFSOT2_3Z7^MfFmNP2f3\\7[MlHd2V7\\MiHb2[7]McHb2`7eMdFnNn0\\3a8\\N]Gc1e8]NYGb1j8^NkFSNYO]3Q:_NeFh1^9VMhE3j0f2`9UMgE6h0d2c9UMeE6i0d2d9VMbE6j0c2e9oLbEe0i0[2f9kLgEi0c0[2g9jLiEj0`0[2i9hLjEm0;Z2m9fLlE4^Oa0i0c2g:lLaDb0d0`2o:mL^De0=`2W;kL]Df09^2j:gLmD4008d0M`2o:hLlD40N:j0D^2W;fLlD3ON;X4l:gKjD21M:Y4l:gKgEW4b;L3M3L3M4N2M4K3N2N2N2jLaBm2b=QM`Bl2j=N1N2N3N1N2M3N2O2N2M2M3N2N2N3M2O1O1N3L3O2L4L3O1O1N2M4N3L3L4M2O1N3L4M2O2L4LeSa3'}, 'bbox': [364, 128, 381, 362], 'area': 137922, 'iscrowd': 1}
Í¼Æ¬ ID: 1550280018, Interaction ±ê×¢: {'id': 2112, 'image_id': 1550280018, 'category_id': 6, 'segmentation': {'size': [540, 960], 'counts': 'Vo`21h`03O2N101N1O2N2O1N1O100O2O0000O1O100O100O2O1N2N101N1O2O0O2Nh^i<'}, 'bbox': [153, 287, 30, 18], 'area': 540, 'iscrowd': 1}
